area_code,inp_code,inp,out_code,out,value
122,2513,Barley and products,2543,"Sweeteners, Other",
122,2513,Barley and products,2656,Beer,4.7815
122,2513,Barley and products,2658,"Beverages, Alcoholic",0.5037
122,2513,Barley and products,2659,"Alcohol, Non-Food",
122,2514,Maize and products,2543,"Sweeteners, Other",0.8415
122,2514,Maize and products,2656,Beer,5.5
122,2514,Maize and products,2657,"Beverages, Fermented",5.5
122,2514,Maize and products,2658,"Beverages, Alcoholic",0.65
122,2514,Maize and products,2659,"Alcohol, Non-Food",0.35
122,2515,Rye and products,2656,Beer,4.8173
122,2515,Rye and products,2657,"Beverages, Fermented",4.8173
122,2515,Rye and products,2658,"Beverages, Alcoholic",0.645
122,2515,Rye and products,2659,"Alcohol, Non-Food",0.27
122,2516,Oats,2658,"Beverages, Alcoholic",0.468188889
122,2517,Millet and products,2656,Beer,4.5
122,2517,Millet and products,2657,"Beverages, Fermented",4.5
122,2518,Sorghum and products,2656,Beer,4.85
122,2518,Sorghum and products,2657,"Beverages, Fermented",4.85
122,2518,Sorghum and products,2658,"Beverages, Alcoholic",0.468188889
122,2518,Sorghum and products,2659,"Alcohol, Non-Food",0.294
122,2520,"Cereals, Other",2656,Beer,4.8173
122,2520,"Cereals, Other",2657,"Beverages, Fermented",4.8173
122,2520,"Cereals, Other",2658,"Beverages, Alcoholic",0.65
122,2520,"Cereals, Other",2659,"Alcohol, Non-Food",0.275
122,2531,Potatoes and products,2543,"Sweeteners, Other",0.19
122,2531,Potatoes and products,2658,"Beverages, Alcoholic",0.215
122,2531,Potatoes and products,2659,"Alcohol, Non-Food",0.09
122,2532,Cassava and products,2543,"Sweeteners, Other",0.25
122,2532,Cassava and products,2659,"Alcohol, Non-Food",0.09
122,2533,Sweet potatoes,2543,"Sweeteners, Other",0.2
122,2533,Sweet potatoes,2658,"Beverages, Alcoholic",0.468188889
122,2536,Sugar cane,2658,"Beverages, Alcoholic",0.19
122,2536,Sugar cane,2659,"Alcohol, Non-Food",0.075
122,2537,Sugar beet,2658,"Beverages, Alcoholic",0.155
122,2537,Sugar beet,2659,"Alcohol, Non-Food",0.065
122,2541,Sugar non-centrifugal,2658,"Beverages, Alcoholic",1.3
122,2543,"Sweeteners, Other",2658,"Beverages, Alcoholic",1.5
122,2544,Molasses,2658,"Beverages, Alcoholic",0.525
122,2544,Molasses,2659,"Alcohol, Non-Food",0.19934
122,2615,Bananas,2657,"Beverages, Fermented",0.4
122,2615,Bananas,2658,"Beverages, Alcoholic",0.468188889
122,2616,Plantains,2657,"Beverages, Fermented",0.4
122,2616,Plantains,2658,"Beverages, Alcoholic",0.468188889
122,2617,Apples and products,2657,"Beverages, Fermented",0.4
122,2617,Apples and products,2658,"Beverages, Alcoholic",0.468188889
122,2617,Apples and products,2659,"Alcohol, Non-Food",0.19934
122,2619,Dates,2658,"Beverages, Alcoholic",0.468188889
122,2620,Grapes and products (excl wine),2657,"Beverages, Fermented",0.758888889
122,2620,Grapes and products (excl wine),2658,"Beverages, Alcoholic",0.468188889
122,2620,Grapes and products (excl wine),2659,"Alcohol, Non-Food",0.19934
122,2625,"Fruits, Other",2657,"Beverages, Fermented",0.4
122,2625,"Fruits, Other",2658,"Beverages, Alcoholic",0.468188889
122,2625,"Fruits, Other",2659,"Alcohol, Non-Food",0.19934
122,2655,Wine,2658,"Beverages, Alcoholic",0.468188889
122,2655,Wine,2659,"Alcohol, Non-Food",0.19934
122,2804,Rice (Paddy Equivalent),2543,"Sweeteners, Other",1.03455
122,2804,Rice (Paddy Equivalent),2656,Beer,2.7775
122,2804,Rice (Paddy Equivalent),2657,"Beverages, Fermented",2.7775
122,2804,Rice (Paddy Equivalent),2658,"Beverages, Alcoholic",0.71775
122,2804,Rice (Paddy Equivalent),2659,"Alcohol, Non-Food",0.297
122,2818,"Sugar, Refined Equiv",2658,"Beverages, Alcoholic",1.5
123,2511,Wheat and products,2543,"Sweeteners, Other",1.078
123,2511,Wheat and products,2656,Beer,4.455
123,2511,Wheat and products,2657,"Beverages, Fermented",4.455
123,2511,Wheat and products,2658,"Beverages, Alcoholic",0.68
123,2511,Wheat and products,2659,"Alcohol, Non-Food",0.28
123,2513,Barley and products,2543,"Sweeteners, Other",
123,2513,Barley and products,2656,Beer,4.7815
123,2513,Barley and products,2658,"Beverages, Alcoholic",0.5037
123,2513,Barley and products,2659,"Alcohol, Non-Food",
123,2514,Maize and products,2543,"Sweeteners, Other",0.8415
123,2514,Maize and products,2656,Beer,5.5
123,2514,Maize and products,2657,"Beverages, Fermented",5.5
123,2514,Maize and products,2658,"Beverages, Alcoholic",0.65
123,2514,Maize and products,2659,"Alcohol, Non-Food",0.35
123,2515,Rye and products,2656,Beer,4.8173
123,2515,Rye and products,2657,"Beverages, Fermented",4.8173
123,2515,Rye and products,2658,"Beverages, Alcoholic",0.645
123,2515,Rye and products,2659,"Alcohol, Non-Food",0.27
123,2516,Oats,2658,"Beverages, Alcoholic",0.468188889
123,2517,Millet and products,2656,Beer,4.5
123,2517,Millet and products,2657,"Beverages, Fermented",4.5
123,2518,Sorghum and products,2656,Beer,4.85
123,2518,Sorghum and products,2657,"Beverages, Fermented",4.85
123,2518,Sorghum and products,2658,"Beverages, Alcoholic",0.468188889
123,2518,Sorghum and products,2659,"Alcohol, Non-Food",0.294
123,2520,"Cereals, Other",2656,Beer,4.8173
123,2520,"Cereals, Other",2657,"Beverages, Fermented",4.8173
123,2520,"Cereals, Other",2658,"Beverages, Alcoholic",0.65
123,2520,"Cereals, Other",2659,"Alcohol, Non-Food",0.275
123,2531,Potatoes and products,2543,"Sweeteners, Other",0.19
123,2531,Potatoes and products,2658,"Beverages, Alcoholic",0.215
123,2531,Potatoes and products,2659,"Alcohol, Non-Food",0.09
123,2532,Cassava and products,2543,"Sweeteners, Other",0.25
123,2532,Cassava and products,2659,"Alcohol, Non-Food",0.09
123,2533,Sweet potatoes,2543,"Sweeteners, Other",0.2
123,2533,Sweet potatoes,2658,"Beverages, Alcoholic",0.468188889
123,2536,Sugar cane,2658,"Beverages, Alcoholic",0.19
123,2536,Sugar cane,2659,"Alcohol, Non-Food",0.075
123,2537,Sugar beet,2658,"Beverages, Alcoholic",0.155
123,2537,Sugar beet,2659,"Alcohol, Non-Food",0.065
123,2541,Sugar non-centrifugal,2658,"Beverages, Alcoholic",1.3
123,2543,"Sweeteners, Other",2658,"Beverages, Alcoholic",1.5
123,2544,Molasses,2658,"Beverages, Alcoholic",0.525
123,2544,Molasses,2659,"Alcohol, Non-Food",0.19934
123,2615,Bananas,2657,"Beverages, Fermented",0.594791667
123,2615,Bananas,2658,"Beverages, Alcoholic",0.468188889
123,2616,Plantains,2657,"Beverages, Fermented",0.594791667
123,2616,Plantains,2658,"Beverages, Alcoholic",0.468188889
123,2617,Apples and products,2657,"Beverages, Fermented",0.594791667
123,2617,Apples and products,2658,"Beverages, Alcoholic",0.468188889
123,2617,Apples and products,2659,"Alcohol, Non-Food",0.19934
123,2619,Dates,2658,"Beverages, Alcoholic",0.468188889
123,2620,Grapes and products (excl wine),2657,"Beverages, Fermented",0.758888889
123,2620,Grapes and products (excl wine),2658,"Beverages, Alcoholic",0.468188889
123,2620,Grapes and products (excl wine),2659,"Alcohol, Non-Food",0.19934
123,2625,"Fruits, Other",2657,"Beverages, Fermented",0.594791667
123,2625,"Fruits, Other",2658,"Beverages, Alcoholic",0.468188889
123,2625,"Fruits, Other",2659,"Alcohol, Non-Food",0.19934
123,2655,Wine,2658,"Beverages, Alcoholic",0.468188889
123,2655,Wine,2659,"Alcohol, Non-Food",0.19934
123,2804,Rice (Paddy Equivalent),2543,"Sweeteners, Other",1.03455
123,2804,Rice (Paddy Equivalent),2656,Beer,2.7775
123,2804,Rice (Paddy Equivalent),2657,"Beverages, Fermented",2.7775
123,2804,Rice (Paddy Equivalent),2658,"Beverages, Alcoholic",0.71775
123,2804,Rice (Paddy Equivalent),2659,"Alcohol, Non-Food",0.297
123,2818,"Sugar, Refined Equiv",2658,"Beverages, Alcoholic",1.5
124,2511,Wheat and products,2543,"Sweeteners, Other",1.078
124,2511,Wheat and products,2656,Beer,4.455
124,2511,Wheat and products,2657,"Beverages, Fermented",4.455
124,2511,Wheat and products,2658,"Beverages, Alcoholic",0.68
124,2511,Wheat and products,2659,"Alcohol, Non-Food",0.28
124,2513,Barley and products,2543,"Sweeteners, Other",0.803
124,2513,Barley and products,2656,Beer,4.7815
124,2513,Barley and products,2658,"Beverages, Alcoholic",0.5037
124,2513,Barley and products,2659,"Alcohol, Non-Food",0.2044
124,2514,Maize and products,2543,"Sweeteners, Other",0.8415
124,2514,Maize and products,2656,Beer,5.5
124,2514,Maize and products,2657,"Beverages, Fermented",5.5
124,2514,Maize and products,2658,"Beverages, Alcoholic",0.65
124,2514,Maize and products,2659,"Alcohol, Non-Food",0.35
124,2515,Rye and products,2656,Beer,4.8173
124,2515,Rye and products,2657,"Beverages, Fermented",4.8173
124,2515,Rye and products,2658,"Beverages, Alcoholic",0.645
124,2515,Rye and products,2659,"Alcohol, Non-Food",0.27
124,2516,Oats,2658,"Beverages, Alcoholic",0.468188889
124,2517,Millet and products,2656,Beer,4.5
124,2517,Millet and products,2657,"Beverages, Fermented",4.5
124,2518,Sorghum and products,2656,Beer,4.85
124,2518,Sorghum and products,2657,"Beverages, Fermented",4.85
124,2518,Sorghum and products,2658,"Beverages, Alcoholic",0.468188889
124,2518,Sorghum and products,2659,"Alcohol, Non-Food",0.294
124,2520,"Cereals, Other",2656,Beer,4.8173
124,2520,"Cereals, Other",2657,"Beverages, Fermented",4.8173
124,2520,"Cereals, Other",2658,"Beverages, Alcoholic",0.65
124,2520,"Cereals, Other",2659,"Alcohol, Non-Food",0.275
124,2531,Potatoes and products,2543,"Sweeteners, Other",0.19
124,2531,Potatoes and products,2658,"Beverages, Alcoholic",0.215
124,2531,Potatoes and products,2659,"Alcohol, Non-Food",0.09
124,2532,Cassava and products,2543,"Sweeteners, Other",0.25
124,2532,Cassava and products,2659,"Alcohol, Non-Food",0.09
124,2533,Sweet potatoes,2543,"Sweeteners, Other",0.2
124,2533,Sweet potatoes,2658,"Beverages, Alcoholic",0.468188889
124,2536,Sugar cane,2658,"Beverages, Alcoholic",0.19
124,2536,Sugar cane,2659,"Alcohol, Non-Food",0.075
124,2537,Sugar beet,2658,"Beverages, Alcoholic",0.155
124,2537,Sugar beet,2659,"Alcohol, Non-Food",0.065
124,2541,Sugar non-centrifugal,2658,"Beverages, Alcoholic",1.3
124,2543,"Sweeteners, Other",2658,"Beverages, Alcoholic",1.5
124,2544,Molasses,2658,"Beverages, Alcoholic",0.525
124,2544,Molasses,2659,"Alcohol, Non-Food",0.19934
124,2615,Bananas,2657,"Beverages, Fermented",0.594791667
124,2615,Bananas,2658,"Beverages, Alcoholic",0.468188889
124,2616,Plantains,2657,"Beverages, Fermented",0.594791667
124,2616,Plantains,2658,"Beverages, Alcoholic",0.468188889
124,2617,Apples and products,2657,"Beverages, Fermented",0.594791667
124,2617,Apples and products,2658,"Beverages, Alcoholic",0.468188889
124,2617,Apples and products,2659,"Alcohol, Non-Food",0.19934
124,2619,Dates,2658,"Beverages, Alcoholic",0.468188889
124,2620,Grapes and products (excl wine),2657,"Beverages, Fermented",0.758888889
124,2620,Grapes and products (excl wine),2658,"Beverages, Alcoholic",0.468188889
124,2620,Grapes and products (excl wine),2659,"Alcohol, Non-Food",0.19934
124,2625,"Fruits, Other",2657,"Beverages, Fermented",0.594791667
124,2625,"Fruits, Other",2658,"Beverages, Alcoholic",0.468188889
124,2625,"Fruits, Other",2659,"Alcohol, Non-Food",0.19934
124,2655,Wine,2658,"Beverages, Alcoholic",0.468188889
124,2655,Wine,2659,"Alcohol, Non-Food",0.19934
124,2804,Rice (Paddy Equivalent),2543,"Sweeteners, Other",1.03455
124,2804,Rice (Paddy Equivalent),2656,Beer,2.7775
124,2804,Rice (Paddy Equivalent),2657,"Beverages, Fermented",2.7775
124,2804,Rice (Paddy Equivalent),2658,"Beverages, Alcoholic",0.71775
124,2804,Rice (Paddy Equivalent),2659,"Alcohol, Non-Food",0.297
124,2818,"Sugar, Refined Equiv",2658,"Beverages, Alcoholic",1.5
125,2511,Wheat and products,2543,"Sweeteners, Other",1.078
125,2511,Wheat and products,2656,Beer,4.455
125,2511,Wheat and products,2657,"Beverages, Fermented",4.455
125,2511,Wheat and products,2658,"Beverages, Alcoholic",0.68
125,2511,Wheat and products,2659,"Alcohol, Non-Food",0.28
125,2513,Barley and products,2543,"Sweeteners, Other",0.803
125,2513,Barley and products,2656,Beer,4.7815
125,2513,Barley and products,2658,"Beverages, Alcoholic",0.5037
125,2513,Barley and products,2659,"Alcohol, Non-Food",0.2044
125,2514,Maize and products,2543,"Sweeteners, Other",0.8415
125,2514,Maize and products,2656,Beer,5.5
125,2514,Maize and products,2657,"Beverages, Fermented",5.5
125,2514,Maize and products,2658,"Beverages, Alcoholic",0.65
125,2514,Maize and products,2659,"Alcohol, Non-Food",0.35
125,2515,Rye and products,2656,Beer,4.8173
125,2515,Rye and products,2657,"Beverages, Fermented",4.8173
125,2515,Rye and products,2658,"Beverages, Alcoholic",0.645
125,2515,Rye and products,2659,"Alcohol, Non-Food",0.27
125,2516,Oats,2658,"Beverages, Alcoholic",0.468188889
125,2517,Millet and products,2656,Beer,4.5
125,2517,Millet and products,2657,"Beverages, Fermented",4.5
125,2518,Sorghum and products,2656,Beer,4.85
125,2518,Sorghum and products,2657,"Beverages, Fermented",4.85
125,2518,Sorghum and products,2658,"Beverages, Alcoholic",0.468188889
125,2518,Sorghum and products,2659,"Alcohol, Non-Food",0.294
125,2520,"Cereals, Other",2656,Beer,4.8173
125,2520,"Cereals, Other",2657,"Beverages, Fermented",4.8173
125,2520,"Cereals, Other",2658,"Beverages, Alcoholic",0.65
125,2520,"Cereals, Other",2659,"Alcohol, Non-Food",0.275
125,2531,Potatoes and products,2543,"Sweeteners, Other",0.19
125,2531,Potatoes and products,2658,"Beverages, Alcoholic",0.215
125,2531,Potatoes and products,2659,"Alcohol, Non-Food",0.09
125,2532,Cassava and products,2543,"Sweeteners, Other",0.25
125,2532,Cassava and products,2659,"Alcohol, Non-Food",0.09
125,2533,Sweet potatoes,2543,"Sweeteners, Other",0.2
125,2533,Sweet potatoes,2658,"Beverages, Alcoholic",0.468188889
125,2536,Sugar cane,2658,"Beverages, Alcoholic",0.19
125,2536,Sugar cane,2659,"Alcohol, Non-Food",0.075
125,2537,Sugar beet,2658,"Beverages, Alcoholic",0.155
125,2537,Sugar beet,2659,"Alcohol, Non-Food",0.065
125,2541,Sugar non-centrifugal,2658,"Beverages, Alcoholic",1.3
125,2543,"Sweeteners, Other",2658,"Beverages, Alcoholic",1.5
125,2544,Molasses,2658,"Beverages, Alcoholic",0.525
125,2544,Molasses,2659,"Alcohol, Non-Food",0.19934
125,2615,Bananas,2657,"Beverages, Fermented",0.594791667
125,2615,Bananas,2658,"Beverages, Alcoholic",0.468188889
125,2616,Plantains,2657,"Beverages, Fermented",0.594791667
125,2616,Plantains,2658,"Beverages, Alcoholic",0.468188889
125,2617,Apples and products,2657,"Beverages, Fermented",0.594791667
125,2617,Apples and products,2658,"Beverages, Alcoholic",0.468188889
125,2617,Apples and products,2659,"Alcohol, Non-Food",0.19934
125,2619,Dates,2658,"Beverages, Alcoholic",0.468188889
125,2620,Grapes and products (excl wine),2657,"Beverages, Fermented",0.758888889
125,2620,Grapes and products (excl wine),2658,"Beverages, Alcoholic",0.468188889
125,2620,Grapes and products (excl wine),2659,"Alcohol, Non-Food",0.19934
125,2625,"Fruits, Other",2657,"Beverages, Fermented",0.594791667
125,2625,"Fruits, Other",2658,"Beverages, Alcoholic",0.468188889
125,2625,"Fruits, Other",2659,"Alcohol, Non-Food",0.19934
125,2655,Wine,2658,"Beverages, Alcoholic",0.468188889
125,2655,Wine,2659,"Alcohol, Non-Food",0.19934
125,2804,Rice (Paddy Equivalent),2543,"Sweeteners, Other",1.03455
125,2804,Rice (Paddy Equivalent),2656,Beer,2.7775
125,2804,Rice (Paddy Equivalent),2657,"Beverages, Fermented",2.7775
125,2804,Rice (Paddy Equivalent),2658,"Beverages, Alcoholic",0.71775
125,2804,Rice (Paddy Equivalent),2659,"Alcohol, Non-Food",0.297
125,2818,"Sugar, Refined Equiv",2658,"Beverages, Alcoholic",1.5
126,2511,Wheat and products,2543,"Sweeteners, Other",1.078
126,2511,Wheat and products,2656,Beer,4.455
126,2511,Wheat and products,2657,"Beverages, Fermented",4.455
126,2511,Wheat and products,2658,"Beverages, Alcoholic",0.68
126,2511,Wheat and products,2659,"Alcohol, Non-Food",0.28
126,2513,Barley and products,2543,"Sweeteners, Other",
126,2513,Barley and products,2656,Beer,4.7815
126,2513,Barley and products,2658,"Beverages, Alcoholic",0.5037
126,2513,Barley and products,2659,"Alcohol, Non-Food",
126,2514,Maize and products,2543,"Sweeteners, Other",0.8415
126,2514,Maize and products,2656,Beer,5.5
126,2514,Maize and products,2657,"Beverages, Fermented",5.5
126,2514,Maize and products,2658,"Beverages, Alcoholic",0.65
126,2514,Maize and products,2659,"Alcohol, Non-Food",0.35
126,2515,Rye and products,2656,Beer,4.8173
126,2515,Rye and products,2657,"Beverages, Fermented",4.8173
126,2515,Rye and products,2658,"Beverages, Alcoholic",0.645
126,2515,Rye and products,2659,"Alcohol, Non-Food",0.27
126,2516,Oats,2658,"Beverages, Alcoholic",0.468188889
126,2517,Millet and products,2656,Beer,4.5
126,2517,Millet and products,2657,"Beverages, Fermented",4.5
126,2518,Sorghum and products,2656,Beer,4.85
126,2518,Sorghum and products,2657,"Beverages, Fermented",4.85
126,2518,Sorghum and products,2658,"Beverages, Alcoholic",0.468188889
126,2518,Sorghum and products,2659,"Alcohol, Non-Food",0.294
126,2520,"Cereals, Other",2656,Beer,4.8173
126,2520,"Cereals, Other",2657,"Beverages, Fermented",4.8173
126,2520,"Cereals, Other",2658,"Beverages, Alcoholic",0.65
126,2520,"Cereals, Other",2659,"Alcohol, Non-Food",0.275
126,2531,Potatoes and products,2543,"Sweeteners, Other",0.19
126,2531,Potatoes and products,2658,"Beverages, Alcoholic",0.215
126,2531,Potatoes and products,2659,"Alcohol, Non-Food",0.09
126,2532,Cassava and products,2543,"Sweeteners, Other",0.25
126,2532,Cassava and products,2659,"Alcohol, Non-Food",0.09
126,2533,Sweet potatoes,2543,"Sweeteners, Other",0.2
126,2533,Sweet potatoes,2658,"Beverages, Alcoholic",0.468188889
126,2536,Sugar cane,2658,"Beverages, Alcoholic",0.19
126,2536,Sugar cane,2659,"Alcohol, Non-Food",0.075
126,2537,Sugar beet,2658,"Beverages, Alcoholic",0.155
126,2537,Sugar beet,2659,"Alcohol, Non-Food",0.065
126,2541,Sugar non-centrifugal,2658,"Beverages, Alcoholic",1.3
126,2543,"Sweeteners, Other",2658,"Beverages, Alcoholic",1.5
126,2544,Molasses,2658,"Beverages, Alcoholic",0.525
126,2544,Molasses,2659,"Alcohol, Non-Food",0.19934
126,2615,Bananas,2657,"Beverages, Fermented",0.62
126,2615,Bananas,2658,"Beverages, Alcoholic",0.468188889
126,2616,Plantains,2657,"Beverages, Fermented",0.62
126,2616,Plantains,2658,"Beverages, Alcoholic",0.468188889
126,2617,Apples and products,2657,"Beverages, Fermented",0.62
126,2617,Apples and products,2658,"Beverages, Alcoholic",0.468188889
126,2617,Apples and products,2659,"Alcohol, Non-Food",0.19934
126,2619,Dates,2658,"Beverages, Alcoholic",0.468188889
126,2620,Grapes and products (excl wine),2657,"Beverages, Fermented",0.75
126,2620,Grapes and products (excl wine),2658,"Beverages, Alcoholic",0.468188889
126,2620,Grapes and products (excl wine),2659,"Alcohol, Non-Food",0.19934
126,2625,"Fruits, Other",2657,"Beverages, Fermented",0.62
126,2625,"Fruits, Other",2658,"Beverages, Alcoholic",0.468188889
126,2625,"Fruits, Other",2659,"Alcohol, Non-Food",0.19934
126,2655,Wine,2658,"Beverages, Alcoholic",0.468188889
126,2655,Wine,2659,"Alcohol, Non-Food",0.19934
126,2804,Rice (Paddy Equivalent),2543,"Sweeteners, Other",1.03455
126,2804,Rice (Paddy Equivalent),2656,Beer,2.7775
126,2804,Rice (Paddy Equivalent),2657,"Beverages, Fermented",2.7775
126,2804,Rice (Paddy Equivalent),2658,"Beverages, Alcoholic",0.71775
126,2804,Rice (Paddy Equivalent),2659,"Alcohol, Non-Food",0.297
126,2818,"Sugar, Refined Equiv",2658,"Beverages, Alcoholic",1.5
127,2511,Wheat and products,2543,"Sweeteners, Other",1.078
127,2511,Wheat and products,2656,Beer,4.455
127,2511,Wheat and products,2657,"Beverages, Fermented",4.455
127,2511,Wheat and products,2658,"Beverages, Alcoholic",0.68
127,2511,Wheat and products,2659,"Alcohol, Non-Food",0.28
127,2513,Barley and products,2543,"Sweeteners, Other",0.803
127,2513,Barley and products,2656,Beer,4.7815
127,2513,Barley and products,2658,"Beverages, Alcoholic",0.5037
127,2513,Barley and products,2659,"Alcohol, Non-Food",0.2044
127,2514,Maize and products,2543,"Sweeteners, Other",0.8415
127,2514,Maize and products,2656,Beer,5.5
127,2514,Maize and products,2657,"Beverages, Fermented",5.5
127,2514,Maize and products,2658,"Beverages, Alcoholic",0.65
127,2514,Maize and products,2659,"Alcohol, Non-Food",0.35
127,2515,Rye and products,2656,Beer,4.8173
127,2515,Rye and products,2657,"Beverages, Fermented",4.8173
127,2515,Rye and products,2658,"Beverages, Alcoholic",0.645
127,2515,Rye and products,2659,"Alcohol, Non-Food",0.27
127,2516,Oats,2658,"Beverages, Alcoholic",0.468188889
127,2517,Millet and products,2656,Beer,4.5
127,2517,Millet and products,2657,"Beverages, Fermented",4.5
127,2518,Sorghum and products,2656,Beer,4.85
127,2518,Sorghum and products,2657,"Beverages, Fermented",4.85
127,2518,Sorghum and products,2658,"Beverages, Alcoholic",0.468188889
127,2518,Sorghum and products,2659,"Alcohol, Non-Food",0.294
127,2520,"Cereals, Other",2656,Beer,4.8173
127,2520,"Cereals, Other",2657,"Beverages, Fermented",4.8173
127,2520,"Cereals, Other",2658,"Beverages, Alcoholic",0.65
127,2520,"Cereals, Other",2659,"Alcohol, Non-Food",0.275
127,2531,Potatoes and products,2543,"Sweeteners, Other",0.19
127,2531,Potatoes and products,2658,"Beverages, Alcoholic",0.215
127,2531,Potatoes and products,2659,"Alcohol, Non-Food",0.09
127,2532,Cassava and products,2543,"Sweeteners, Other",0.25
127,2532,Cassava and products,2659,"Alcohol, Non-Food",0.09
127,2533,Sweet potatoes,2543,"Sweeteners, Other",0.2
127,2533,Sweet potatoes,2658,"Beverages, Alcoholic",0.468188889
127,2536,Sugar cane,2658,"Beverages, Alcoholic",0.19
127,2536,Sugar cane,2659,"Alcohol, Non-Food",0.075
127,2537,Sugar beet,2658,"Beverages, Alcoholic",0.155
127,2537,Sugar beet,2659,"Alcohol, Non-Food",0.065
127,2541,Sugar non-centrifugal,2658,"Beverages, Alcoholic",1.3
127,2543,"Sweeteners, Other",2658,"Beverages, Alcoholic",1.5
127,2544,Molasses,2658,"Beverages, Alcoholic",0.525
127,2544,Molasses,2659,"Alcohol, Non-Food",0.19934
127,2615,Bananas,2657,"Beverages, Fermented",0.594791667
127,2615,Bananas,2658,"Beverages, Alcoholic",0.468188889
127,2616,Plantains,2657,"Beverages, Fermented",0.594791667
127,2616,Plantains,2658,"Beverages, Alcoholic",0.468188889
127,2617,Apples and products,2657,"Beverages, Fermented",0.594791667
127,2617,Apples and products,2658,"Beverages, Alcoholic",0.468188889
127,2617,Apples and products,2659,"Alcohol, Non-Food",0.19934
127,2619,Dates,2658,"Beverages, Alcoholic",0.468188889
127,2620,Grapes and products (excl wine),2657,"Beverages, Fermented",0.758888889
127,2620,Grapes and products (excl wine),2658,"Beverages, Alcoholic",0.468188889
127,2620,Grapes and products (excl wine),2659,"Alcohol, Non-Food",0.19934
127,2625,"Fruits, Other",2657,"Beverages, Fermented",0.594791667
127,2625,"Fruits, Other",2658,"Beverages, Alcoholic",0.468188889
127,2625,"Fruits, Other",2659,"Alcohol, Non-Food",0.19934
127,2655,Wine,2658,"Beverages, Alcoholic",0.468188889
127,2655,Wine,2659,"Alcohol, Non-Food",0.19934
127,2804,Rice (Paddy Equivalent),2543,"Sweeteners, Other",1.03455
127,2804,Rice (Paddy Equivalent),2656,Beer,2.7775
127,2804,Rice (Paddy Equivalent),2657,"Beverages, Fermented",2.7775
127,2804,Rice (Paddy Equivalent),2658,"Beverages, Alcoholic",0.71775
127,2804,Rice (Paddy Equivalent),2659,"Alcohol, Non-Food",0.297
127,2818,"Sugar, Refined Equiv",2658,"Beverages, Alcoholic",1.5
128,2511,Wheat and products,2543,"Sweeteners, Other",1.078
128,2511,Wheat and products,2656,Beer,4.455
128,2511,Wheat and products,2657,"Beverages, Fermented",4.455
128,2511,Wheat and products,2658,"Beverages, Alcoholic",0.68
128,2511,Wheat and products,2659,"Alcohol, Non-Food",0.28
128,2513,Barley and products,2543,"Sweeteners, Other",
128,2513,Barley and products,2656,Beer,4.7815
128,2513,Barley and products,2658,"Beverages, Alcoholic",0.5037
128,2513,Barley and products,2659,"Alcohol, Non-Food",
128,2514,Maize and products,2543,"Sweeteners, Other",0.8415
128,2514,Maize and products,2656,Beer,5.5
128,2514,Maize and products,2657,"Beverages, Fermented",5.5
128,2514,Maize and products,2658,"Beverages, Alcoholic",0.65
128,2514,Maize and products,2659,"Alcohol, Non-Food",0.35
128,2515,Rye and products,2656,Beer,4.8173
128,2515,Rye and products,2657,"Beverages, Fermented",4.8173
128,2515,Rye and products,2658,"Beverages, Alcoholic",0.645
128,2515,Rye and products,2659,"Alcohol, Non-Food",0.27
128,2516,Oats,2658,"Beverages, Alcoholic",0.468188889
128,2517,Millet and products,2656,Beer,4.5
128,2517,Millet and products,2657,"Beverages, Fermented",4.5
128,2518,Sorghum and products,2656,Beer,4.85
128,2518,Sorghum and products,2657,"Beverages, Fermented",4.85
128,2518,Sorghum and products,2658,"Beverages, Alcoholic",0.468188889
128,2518,Sorghum and products,2659,"Alcohol, Non-Food",0.294
128,2520,"Cereals, Other",2656,Beer,4.8173
128,2520,"Cereals, Other",2657,"Beverages, Fermented",4.8173
128,2520,"Cereals, Other",2658,"Beverages, Alcoholic",0.65
128,2520,"Cereals, Other",2659,"Alcohol, Non-Food",0.275
128,2531,Potatoes and products,2543,"Sweeteners, Other",0.19
128,2531,Potatoes and products,2658,"Beverages, Alcoholic",0.215
128,2531,Potatoes and products,2659,"Alcohol, Non-Food",0.09
128,2532,Cassava and products,2543,"Sweeteners, Other",0.25
128,2532,Cassava and products,2659,"Alcohol, Non-Food",0.09
128,2533,Sweet potatoes,2543,"Sweeteners, Other",0.2
128,2533,Sweet potatoes,2658,"Beverages, Alcoholic",0.468188889
128,2536,Sugar cane,2658,"Beverages, Alcoholic",0.19
128,2536,Sugar cane,2659,"Alcohol, Non-Food",0.075
128,2537,Sugar beet,2658,"Beverages, Alcoholic",0.155
128,2537,Sugar beet,2659,"Alcohol, Non-Food",0.065
128,2541,Sugar non-centrifugal,2658,"Beverages, Alcoholic",1.3
128,2543,"Sweeteners, Other",2658,"Beverages, Alcoholic",1.5
128,2544,Molasses,2658,"Beverages, Alcoholic",0.525
128,2544,Molasses,2659,"Alcohol, Non-Food",0.19934
128,2615,Bananas,2657,"Beverages, Fermented",0.65
128,2615,Bananas,2658,"Beverages, Alcoholic",0.468188889
128,2616,Plantains,2657,"Beverages, Fermented",0.65
128,2616,Plantains,2658,"Beverages, Alcoholic",0.468188889
128,2617,Apples and products,2657,"Beverages, Fermented",0.65
128,2617,Apples and products,2658,"Beverages, Alcoholic",0.468188889
128,2617,Apples and products,2659,"Alcohol, Non-Food",0.19934
